candidate,timestep,shoulder_pan,shoulder_lift,elbow_flex,wrist_flex,wrist_roll,gripper
7,30,36.86046,48.23012,-46.92856,82.07408,-18.31674,1.84390
7,31,37.58546,47.34986,-40.99118,81.65925,-17.55769,1.88696
7,32,37.36931,49.54010,-44.91046,82.34705,-17.56740,2.22114
7,33,35.93679,48.55327,-45.00124,80.80297,-17.72207,2.63712
7,34,37.98003,48.22196,-42.80989,78.23985,-17.59159,1.98804
7,35,37.19221,48.61563,-41.95166,76.62917,-16.11334,2.17073
7,36,37.30216,47.62088,-40.28462,77.73140,-15.41309,2.61104
7,37,36.63171,48.75108,-45.11506,76.13285,-15.68014,2.30645
7,38,36.18676,50.48613,-43.44676,76.42989,-16.86686,2.50134
7,39,36.77405,50.04024,-43.87568,76.24587,-16.62518,2.35929
7,40,37.44166,49.50771,-44.03347,76.67426,-14.97351,2.51275
7,41,37.02011,48.39849,-46.86538,77.68049,-13.71185,2.37499
7,42,38.63364,50.72140,-45.28638,79.51076,-14.12473,2.53797
7,43,38.57125,50.79712,-43.59443,76.44920,-15.78888,2.07631
7,44,37.29038,50.44697,-45.17175,78.50613,-15.14713,2.33642
7,45,36.65497,48.68666,-46.99996,78.85410,-15.47770,2.30264
7,46,36.26752,51.21970,-46.96773,78.61900,-15.33650,2.37214
7,47,37.46588,50.74900,-46.35794,79.02464,-17.20483,6.84912
7,48,37.70724,55.25054,-47.16336,77.80901,-20.54799,9.52414
7,49,37.53539,53.83198,-48.55085,79.26725,-17.95067,9.12570
8,0,33.24164,22.73206,-33.71948,88.39529,-18.82489,1.99048
8,1,32.00902,21.54967,-32.76209,88.26334,-18.73116,2.04536
8,2,32.88228,26.59733,-34.57566,87.51849,-16.22295,2.14834
8,3,34.88044,23.65202,-28.56020,85.87372,-15.20339,2.25577
8,4,36.50664,24.89346,-32.58762,87.02120,-16.66999,2.27986
8,5,36.24735,26.14583,-33.43526,86.08389,-17.35017,2.27374
8,6,35.02901,25.71464,-32.18222,85.14288,-17.59671,2.36016
8,7,36.63971,26.89627,-35.79950,86.38935,-17.81297,2.25037
8,8,36.85639,25.89612,-34.35138,87.38820,-16.68629,2.23801
8,9,37.69838,27.18263,-32.89056,86.75185,-17.40472,2.13075
8,10,38.01567,29.16826,-36.85833,88.56223,-17.90160,2.29627
8,11,36.84120,30.75982,-38.72445,87.24768,-17.84792,2.30520
8,12,37.43100,32.49129,-39.83407,88.05922,-18.55406,2.14745
8,13,38.39274,35.90451,-43.89022,87.33102,-20.79518,2.01033
8,14,37.35401,35.14217,-41.88139,86.67929,-17.81353,2.33762
8,15,38.12841,33.72335,-40.06675,86.07024,-20.68911,2.20239
8,16,38.08361,35.67098,-44.51793,87.42785,-21.88493,1.98367
8,17,38.83784,32.64789,-41.18485,88.22787,-22.79982,2.06446
8,18,38.89027,36.08567,-44.54741,87.45579,-22.94209,2.38613
8,19,38.75339,34.78850,-44.46943,84.98608,-21.60554,2.10456
8,20,37.32081,36.68365,-44.95028,84.75298,-23.04045,2.33465
8,21,37.90430,38.28658,-46.44109,83.19611,-22.30011,2.24569
8,22,38.23835,39.42466,-47.29373,84.75532,-22.51982,2.30223
8,23,37.37574,40.85689,-47.97853,83.70021,-22.23129,2.27294
8,24,36.32231,44.21435,-52.29262,83.61886,-23.37628,2.15276
8,25,37.11896,43.00363,-48.33094,82.14138,-21.56665,2.20386
8,26,38.33632,44.43400,-45.64804,79.84740,-21.03310,2.20421
8,27,37.70179,45.13606,-50.53723,81.06921,-21.04560,2.10004
8,28,39.02491,46.28756,-46.43608,80.27337,-20.37940,2.17801
8,29,38.45236,46.70336,-48.65541,79.73185,-20.24601,2.13980
8,30,37.23045,45.37692,-49.07930,80.70559,-21.34689,2.00093
8,31,39.47117,47.40225,-51.91632,81.71246,-17.82819,2.06930
8,32,38.75655,49.54492,-51.74033,79.86446,-19.17597,2.03274
8,33,37.67075,48.93892,-51.23521,79.88235,-19.91667,2.00193
8,34,38.96159,48.78296,-52.75640,80.01873,-19.04402,2.16110
8,35,38.60316,50.73980,-54.13975,80.74105,-19.16860,2.08557
8,36,37.67467,49.90096,-54.59999,81.60488,-18.55582,2.11784
8,37,39.02214,51.31609,-54.54322,80.87537,-21.03643,1.98130
8,38,39.54029,50.96064,-50.55491,79.44226,-19.14489,2.19737
8,39,37.93242,49.49446,-52.42460,80.78945,-18.78234,2.25973
8,40,38.58135,49.70568,-51.56751,81.69440,-18.76172,2.50266
8,41,39.54352,47.11312,-48.54670,78.80083,-18.95464,2.28428
8,42,39.17738,48.95375,-49.03312,79.85018,-18.61230,2.16753
8,43,38.07895,47.16262,-48.02948,78.90997,-16.80500,2.15042
8,44,37.92288,50.78695,-51.08478,78.33401,-15.71280,1.93140
8,45,40.06405,52.40401,-48.63082,78.32275,-17.16343,2.17474
8,46,38.55314,49.87563,-48.82449,77.48676,-15.19820,1.96128
8,47,38.79474,50.47023,-49.76012,77.36067,-14.52970,1.85615
8,48,38.01948,52.22261,-50.91822,78.47072,-14.87789,2.07190
8,49,39.04900,49.60714,-47.82926,75.48609,-15.25325,1.99496
9,0,32.76143,15.74607,-29.77002,90.60497,-16.04858,1.91643
9,1,30.94428,18.19027,-33.68595,92.32528,-17.54723,1.50819
9,2,29.51684,18.23277,-30.10666,88.80362,-17.78588,1.83142
9,3,29.39173,19.79218,-32.08139,89.73280,-16.56693,1.78977
9,4,30.73162,21.95602,-31.41274,88.89415,-18.98754,1.87987
9,5,31.85448,20.89183,-32.79011,90.65743,-17.40398,2.02404
9,6,31.85605,24.66282,-36.25325,87.70174,-18.44193,1.89585
9,7,32.02243,25.20563,-34.27581,85.37309,-18.93041,2.17285
9,8,31.09544,27.18979,-35.21207,84.47023,-18.97551,2.06635
9,9,30.47248,27.14373,-35.76065,85.09607,-18.29153,2.01025
9,10,31.23971,30.35909,-36.78575,87.11780,-20.72802,1.95532
9,11,30.49994,31.22638,-37.64607,85.46352,-20.47071,1.92241
9,12,31.58380,32.32129,-38.43522,85.01573,-19.76620,1.99663
9,13,32.24231,33.57202,-40.11798,87.84993,-19.51567,2.11580
9,14,32.79758,34.84304,-39.05092,86.04541,-17.88036,2.21064
9,15,34.09442,35.48335,-37.63482,84.69198,-18.75838,2.05486
9,16,33.55426,37.31845,-40.47541,84.78862,-19.89461,1.88936
9,17,34.72482,37.84447,-39.46505,83.72054,-17.93545,2.09395
9,18,34.81542,39.48201,-42.17842,84.34474,-18.82345,1.95779
9,19,35.18768,39.80799,-42.01887,84.07629,-18.83197,2.23947
9,20,35.74510,40.73584,-42.19442,79.39770,-19.00817,2.02828
9,21,35.39067,40.77802,-40.14353,80.63488,-19.30674,2.06855
9,22,36.27227,41.56273,-40.27349,80.17152,-18.74323,2.36471
9,23,35.51344,43.66227,-43.66353,81.00902,-18.58874,2.19838
9,24,36.07616,42.64829,-42.51828,81.40662,-18.81433,2.11038
9,25,34.99365,42.17732,-41.57710,80.22610,-17.41359,2.25848
9,26,36.83727,43.40393,-43.25187,79.99271,-18.09608,2.28606
9,27,37.40492,44.00236,-44.42221,81.04899,-19.25453,1.94561
9,28,36.19649,43.00349,-44.76981,80.35600,-18.81147,2.01708
9,29,36.00070,46.83416,-48.11752,82.64510,-18.95371,2.25932
9,30,35.02509,43.73053,-45.92633,82.07916,-18.14343,2.40422
9,31,35.59129,46.36602,-51.09499,81.41727,-16.98587,2.16914
9,32,33.20074,47.06066,-49.38521,81.85072,-16.71758,2.06133
9,33,33.47642,45.87221,-48.43176,82.08268,-17.38619,2.33133
9,34,33.32146,46.50696,-49.51838,80.78467,-17.07131,2.51796
9,35,33.32421,45.03678,-46.69532,81.23958,-17.35720,2.23665
9,36,34.13655,46.30766,-49.00222,80.10930,-18.10643,2.11659
9,37,33.68683,44.69784,-45.85535,78.31143,-16.23896,2.25136
9,38,32.87024,46.57246,-48.26537,80.09637,-17.77980,2.21664
9,39,32.68470,46.98350,-48.78868,79.79667,-17.16223,2.41852
9,40,32.80319,48.27145,-49.71904,79.28381,-16.27628,2.94647
9,41,34.83059,49.30993,-51.42761,78.50633,-15.86500,2.80992
9,42,33.71604,46.95657,-48.53131,79.12899,-17.18261,5.70183
9,43,34.59795,48.71648,-48.84552,74.02894,-16.63023,2.81756
9,44,34.03738,47.45602,-48.61615,75.20706,-17.54164,5.44060
9,45,34.31541,49.96852,-50.53400,75.43272,-15.71293,8.23376
9,46,32.85408,51.33693,-50.72801,76.11700,-16.58433,11.89731
9,47,34.98890,50.84316,-49.34547,76.33009,-17.55812,12.67684
9,48,35.02467,51.80272,-52.68362,78.08926,-17.27329,13.46288
9,49,36.48360,51.56796,-51.20936,78.44469,-17.06262,11.34264
10,0,31.94967,19.75340,-31.17020,87.55025,-20.54581,1.70251
10,1,34.29548,25.29851,-33.80608,88.66159,-18.23883,1.56594
10,2,35.10537,26.22102,-36.95565,90.10947,-18.63457,1.83017
10,3,35.35827,27.25518,-36.46328,89.90559,-18.20898,1.69747
10,4,35.10693,26.81194,-34.15579,88.42287,-18.89198,1.92297
10,5,35.40211,28.11163,-33.67452,85.20601,-18.83852,1.92743
10,6,35.67429,27.07872,-31.76172,85.96243,-21.17499,1.62689
10,7,34.66784,31.44442,-35.54774,84.56084,-18.98340,1.61428
10,8,34.67246,32.75616,-37.54115,83.74319,-19.25356,2.00246
10,9,33.41707,37.11477,-40.54289,83.90331,-19.20031,1.84093
10,10,34.61528,40.47788,-42.86567,85.78758,-19.07260,1.74200
10,11,35.11318,40.31987,-44.40975,85.89438,-19.76244,1.79390
10,12,35.33099,40.34488,-42.84503,84.79329,-18.82801,1.83080
10,13,34.85551,43.24765,-46.45560,86.03754,-18.62804,1.87522
10,14,33.16378,44.84127,-48.19700,85.78188,-18.10088,1.86186
10,15,34.72387,46.37867,-49.81411,86.59291,-18.78471,1.63120
10,16,34.78534,43.92503,-48.33466,85.40197,-19.53865,1.91171
10,17,34.29055,46.36055,-49.75645,86.62610,-19.07961,1.80630
10,18,32.77025,46.40486,-51.53154,86.45189,-20.97619,1.75800
10,19,34.14644,46.85039,-49.19238,84.49411,-18.19530,1.91489
10,20,33.63529,50.20034,-53.35546,87.34116,-19.57067,1.73852
10,21,33.74037,47.95185,-52.26135,85.43361,-20.01630,2.00262
10,22,33.10954,48.20334,-52.82347,84.95850,-19.65239,1.80697
10,23,33.85010,49.68482,-50.64300,81.45394,-18.96827,1.95256
10,24,34.59236,48.49960,-50.40863,82.81911,-19.22560,2.35552
10,25,34.07288,49.43979,-53.21297,80.87301,-19.91568,2.12176
10,26,35.32426,47.75241,-49.57856,78.76527,-20.84420,2.14772
10,27,34.43860,47.95537,-49.67284,77.41625,-19.48376,2.02912
10,28,34.36689,47.60704,-47.37409,78.28007,-19.60725,2.05715
10,29,34.24933,50.01684,-51.80230,78.23373,-17.77329,2.36317
10,30,33.44920,48.43373,-51.42816,79.30308,-16.64578,2.62840
10,31,33.32145,49.95721,-50.67636,79.27708,-16.89830,2.63613
10,32,33.80363,49.60983,-50.43592,77.98505,-17.64425,2.71873
10,33,32.86065,49.68631,-49.62293,79.94215,-16.48670,2.41869
10,34,33.96757,49.04669,-47.87890,76.59157,-17.37414,2.41889
10,35,32.53999,48.36518,-46.30053,76.52282,-19.02549,2.28198
10,36,32.98887,48.79425,-44.66950,78.40678,-18.47583,2.55833
10,37,32.86137,49.51093,-47.08336,79.28204,-18.56436,2.50838
10,38,32.30054,51.20785,-49.08369,79.83517,-19.05887,2.26468
10,39,32.70987,51.18529,-50.71757,78.62548,-18.59934,2.49368
10,40,32.38437,50.10476,-48.90021,78.50651,-18.49084,2.53175
10,41,32.90948,50.30745,-49.43213,79.46864,-19.45041,2.28179
10,42,32.94073,50.56865,-48.37029,77.45659,-19.14945,2.38622
10,43,33.37695,50.46191,-47.91484,76.98418,-19.49714,2.67728
10,44,32.92607,52.71434,-49.45045,78.90306,-20.47264,2.52448
10,45,33.85075,53.45323,-54.37585,78.70091,-20.98311,2.40280
10,46,34.17927,51.64333,-49.65577,77.43396,-19.97515,3.02117
10,47,34.15110,53.41684,-51.40065,76.21802,-21.61729,2.76411
10,48,34.39611,52.06221,-52.45434,75.61125,-21.01349,2.43600
10,49,34.08528,50.10472,-49.34011,75.65440,-18.94886,2.38699
11,0,34.01482,23.11739,-29.55575,87.06430,-19.08563,2.45991
11,1,34.95539,22.65666,-27.07968,86.83752,-19.94657,2.34882
11,2,31.35744,22.05174,-32.16375,87.60831,-20.87817,2.13526
11,3,35.86995,22.11167,-27.69135,87.54206,-20.89073,2.17868
11,4,35.82044,23.91856,-32.88116,88.54199,-18.60403,2.36396
11,5,36.62271,24.45977,-32.14450,89.23885,-17.42886,2.18278
11,6,37.24480,26.82499,-34.60582,88.92365,-18.38618,2.02458
11,7,38.35233,27.75976,-32.26650,88.24533,-21.30478,2.02435
11,8,38.51130,27.74480,-32.27629,85.67488,-18.90321,2.13071
11,9,37.63182,31.05299,-36.46204,86.21918,-18.61271,2.39887
11,10,36.80614,34.95390,-38.81780,84.43432,-19.27623,2.11746
11,11,40.10468,37.01355,-40.29403,81.77671,-16.27493,2.14154
11,12,38.54638,39.96539,-43.54814,83.28507,-16.49373,2.09171
11,13,39.20913,39.82930,-43.50409,83.08221,-16.58572,2.17181
11,14,38.82642,39.93659,-43.20183,83.40207,-13.97041,2.21099
11,15,38.84308,40.16701,-43.00963,82.82698,-14.85581,2.43035
11,16,38.10626,42.63817,-45.11456,84.08053,-15.28299,2.08800
11,17,36.93702,42.92675,-45.72042,85.29202,-17.09375,2.01645
11,18,35.69574,44.63626,-49.27190,87.72421,-16.31186,2.27460
11,19,35.69486,43.30447,-46.85412,86.58682,-17.10795,2.10835
11,20,36.20562,45.29865,-47.77974,86.75791,-17.07291,2.27313
11,21,36.19883,47.32875,-52.55317,86.09386,-18.70714,2.38767
11,22,35.94478,49.16880,-54.02662,84.37921,-17.56737,2.18204
11,23,34.78300,47.04631,-49.45003,83.93065,-17.39241,1.92440
11,24,34.89063,46.22818,-49.65902,81.69461,-16.19646,2.36635
11,25,36.05550,46.87704,-48.81753,81.76171,-15.58626,2.50062
11,26,36.53171,49.18782,-49.26171,79.64960,-15.28486,2.12798
11,27,36.40831,47.55934,-50.50043,78.41285,-15.09159,2.36826
11,28,36.07187,47.17328,-48.38347,81.00896,-16.48479,3.77619
11,29,36.16861,49.01786,-49.87787,81.64005,-15.82281,2.60357
11,30,35.53590,49.31596,-49.49109,79.22285,-15.68242,2.36265
11,31,35.70784,46.92243,-51.84813,78.05624,-16.07956,2.22725
11,32,36.11118,45.98111,-43.36870,74.61949,-14.59568,2.53946
11,33,36.65621,48.86693,-47.66189,75.83079,-18.32315,2.61897
11,34,36.31994,49.67691,-46.24576,74.30968,-18.03695,2.26099
11,35,35.28910,48.59963,-45.61076,76.16014,-18.00652,2.38221
11,36,35.61312,48.09844,-41.31638,73.73285,-19.65308,2.35338
11,37,36.55803,47.18353,-43.37384,73.78773,-17.59999,2.30731
11,38,37.40576,49.15533,-44.45959,72.92648,-19.31508,2.34249
11,39,36.17086,49.47404,-45.22143,72.12376,-17.16672,2.36093
11,40,35.17197,49.34687,-46.66777,74.01256,-18.31803,2.32507
11,41,36.30617,52.12429,-47.47588,74.88546,-17.62335,2.21563
11,42,35.26201,51.69687,-47.52820,75.29952,-18.34238,2.12793
11,43,36.47013,49.30534,-46.56040,76.36353,-19.47580,2.47696
11,44,35.64481,49.82467,-48.87081,74.98798,-16.61000,2.58654
11,45,35.11151,48.83765,-48.08527,73.84505,-18.06129,2.88835
11,46,34.52240,49.59108,-47.96904,74.37768,-17.42627,2.49212
11,47,35.38186,49.83493,-46.63875,73.20770,-17.52591,7.18281
11,48,33.94516,49.04065,-48.06315,74.79401,-19.21302,7.64737
11,49,33.86671,49.62716,-48.31433,74.49734,-19.73080,7.67669
12,0,33.74253,20.58625,-31.34884,90.43697,-20.31598,2.12513
12,1,35.29454,19.05579,-29.21782,88.95773,-21.54488,1.98990
12,2,35.81548,21.86561,-31.43368,85.51718,-21.71311,2.21000
12,3,35.98178,22.98351,-32.21567,86.28649,-20.17089,2.50902
12,4,35.18454,23.68482,-37.56458,87.44504,-20.30582,2.47412
12,5,34.17549,25.40484,-35.80330,89.36295,-20.31532,2.20356
12,6,33.79240,26.60365,-39.50447,88.92680,-19.03653,2.40269
12,7,33.91199,28.32949,-38.67594,89.63265,-21.50417,2.40240
12,8,35.00586,30.88230,-40.76558,88.73783,-19.33783,2.53441
12,9,33.10098,31.38883,-41.03088,89.19040,-19.88588,2.48728
12,10,34.24754,34.12169,-42.77710,87.94409,-18.03183,2.48754
12,11,35.23444,33.89630,-43.37711,86.52818,-16.40474,2.54597
12,12,35.91227,37.61247,-45.83196,86.61648,-15.78485,2.75639
12,13,35.68895,36.85185,-45.22894,86.16614,-14.53496,2.95002
12,14,35.07532,36.45326,-45.99510,87.13956,-15.30550,2.74678
12,15,35.53675,37.94184,-45.68525,85.80945,-17.02888,2.68680
12,16,35.27458,36.23170,-43.51324,84.51144,-16.67884,2.57233
12,17,35.55278,37.38879,-43.25457,84.89860,-16.92475,2.85404
12,18,34.58116,38.34180,-44.27253,82.57372,-19.34387,2.72060
12,19,34.80382,39.99052,-46.35141,82.41991,-19.03687,2.70905
12,20,35.26660,41.82532,-44.35872,81.36163,-20.53762,3.01467
12,21,35.53426,42.05772,-44.91594,82.30679,-20.65010,2.91456
12,22,34.05594,41.35455,-46.25891,83.23624,-21.36217,3.59608
12,23,35.26129,44.02633,-45.39557,82.16860,-21.42858,3.72385
12,24,34.24021,43.48851,-45.89599,82.20671,-21.50029,3.18251
12,25,34.85196,41.13136,-43.19375,83.15533,-22.89173,3.10797
12,26,35.50411,41.45114,-42.33009,81.75256,-22.39154,3.06754
12,27,35.34272,41.72319,-41.55857,82.12509,-22.56582,3.01974
12,28,35.79560,42.17787,-40.47092,81.63614,-22.58139,3.18078
12,29,35.27991,38.43496,-36.66402,78.87029,-22.46741,3.26149
12,30,34.64429,40.64820,-38.23793,79.89177,-22.74091,2.93671
12,31,35.59942,40.89589,-36.60979,80.36528,-21.06380,2.69614
12,32,35.43697,40.82249,-36.91976,79.67586,-20.44962,2.97854
12,33,35.52794,42.66930,-41.23355,78.06686,-21.19576,3.19394
12,34,37.07928,42.10087,-35.13312,78.14539,-21.19149,3.27028
12,35,35.33016,38.67815,-33.46045,78.53200,-21.24393,3.08891
12,36,35.81297,42.72424,-36.91739,78.41403,-20.24889,3.18703
12,37,36.89233,44.32440,-38.22804,78.86315,-20.62764,3.27706
12,38,36.43346,41.29539,-36.67228,78.03531,-20.87753,3.13701
12,39,35.83691,41.22093,-36.33982,78.13918,-20.36598,3.11332
12,40,36.39021,43.42313,-36.51154,77.27531,-22.34036,6.79065
12,41,36.88312,43.32022,-38.91581,76.27895,-20.20191,3.74008
12,42,38.05055,43.49611,-37.00641,75.86509,-22.54854,7.81961
12,43,35.49163,46.65142,-36.84108,77.47330,-23.40650,11.30191
12,44,35.60481,45.74241,-40.84880,79.37637,-24.85605,14.61241
12,45,36.44277,45.65930,-40.32464,80.23562,-24.57215,14.78152
12,46,36.50279,43.76788,-38.69672,80.49550,-23.11311,12.52227
12,47,35.40207,44.16023,-42.22191,80.14528,-23.34073,10.95947
12,48,36.62785,45.24418,-41.69503,80.78816,-23.04717,12.33821
12,49,35.39051,44.65757,-42.74434,80.99384,-24.14775,10.71993
13,0,33.75467,24.12286,-36.71061,92.33900,-17.73359,2.07550
13,1,33.58440,25.30681,-39.03847,92.00757,-17.70162,2.14395
13,2,32.94351,24.73930,-36.16950,89.75032,-19.39478,2.15984
13,3,31.11297,25.06144,-38.14924,89.15756,-20.53008,2.49367
13,4,31.10112,27.77736,-38.70214,89.03259,-20.07922,2.68890
13,5,32.76170,25.58599,-36.00031,87.53486,-20.59715,2.49155
13,6,32.17937,26.68731,-36.02866,87.44290,-22.49389,2.52774
13,7,32.40853,31.60459,-43.60649,87.33578,-24.18767,2.51690
13,8,32.22033,32.48401,-41.91919,85.35368,-23.37909,2.51082
13,9,32.82938,35.23742,-44.05100,85.81151,-23.06525,2.56849
13,10,33.45741,35.93777,-46.09269,84.10591,-24.03994,2.35350
13,11,32.30844,34.90238,-42.47397,82.85275,-22.63000,2.50193
13,12,33.60041,37.32930,-44.35239,84.52919,-24.19938,2.53903
13,13,34.11513,38.75279,-42.11687,81.75041,-22.99817,2.50309
13,14,35.78250,44.09814,-46.70425,82.04445,-22.76997,2.60409
13,15,33.68151,40.99513,-40.00130,81.12245,-20.25002,2.07192
13,16,33.92519,43.23113,-44.14532,83.39606,-21.54576,2.48982
13,17,34.96375,44.87640,-44.08252,82.90869,-22.23478,2.25227
13,18,34.38092,44.42416,-44.50154,84.63654,-20.58926,2.20924
13,19,36.23845,48.28309,-47.63067,84.63892,-21.96994,1.93858
13,20,35.20236,44.40097,-45.02072,83.12355,-20.81030,2.03108
13,21,35.36894,45.68352,-46.00617,83.17128,-19.38046,2.28444
13,22,34.45247,47.64778,-47.84797,82.04881,-21.00159,2.30837
13,23,34.87848,47.25010,-45.13437,81.84467,-20.36431,2.06950
13,24,34.38874,46.55166,-44.84089,80.95473,-18.51151,2.09048
13,25,35.40131,49.35620,-48.14105,80.69659,-20.31627,2.07965
13,26,35.07925,50.51873,-48.65757,80.63663,-20.29338,2.10685
13,27,34.93368,49.32754,-47.81887,80.46984,-21.09340,2.23144
13,28,34.69021,49.14148,-47.98153,78.91185,-20.15657,2.13866
13,29,33.73209,48.19365,-49.30716,77.90543,-20.75883,2.20762
13,30,33.65416,52.88495,-53.59598,79.67091,-19.20969,2.19541
13,31,32.58813,51.28021,-54.11723,79.88263,-19.08712,2.17216
13,32,33.89424,51.81587,-54.46891,80.32851,-18.58894,2.30277
13,33,32.70988,50.93277,-51.66182,79.09644,-19.60290,2.11897
13,34,34.18526,50.93608,-53.02620,78.29160,-19.45207,2.07886
13,35,33.89600,51.69661,-52.35848,77.97614,-17.40554,2.24086
13,36,34.26738,51.52106,-50.78029,77.40820,-18.28502,2.19062
13,37,33.94654,54.15741,-53.37848,79.36742,-18.91289,2.10159
13,38,34.56015,54.75525,-53.05495,79.91664,-18.13423,2.39589
13,39,34.79435,53.62251,-54.59604,80.04690,-18.33737,2.04512
13,40,33.42522,51.76380,-51.48298,80.47089,-17.95066,2.08631
13,41,34.02357,54.54247,-54.20439,80.65785,-18.26976,2.54992
13,42,33.26988,51.37314,-51.98790,79.52978,-19.29192,2.33316
13,43,34.66370,54.80020,-50.97017,77.80827,-18.04606,2.61993
13,44,34.01203,52.17904,-48.78757,77.53079,-18.54695,2.77869
13,45,34.57726,50.83460,-48.26997,78.13583,-18.33132,2.63928
13,46,34.76745,53.55056,-51.71838,78.61435,-18.92728,2.41106
13,47,35.15300,52.23805,-51.25414,78.61531,-18.55202,2.69200
13,48,35.23420,53.77372,-50.83650,78.14341,-19.42146,2.40666
13,49,34.21122,52.83117,-54.32667,78.88693,-18.19711,2.62537
14,0,33.16804,21.78479,-33.73205,91.36536,-18.59899,1.80538
14,1,33.51001,24.39978,-32.80838,92.29944,-15.98762,1.82388
14,2,33.51731,24.64856,-35.86190,92.10596,-17.48585,1.76336
14,3,35.22934,27.43990,-36.94355,90.74362,-15.23473,2.07176
14,4,33.64692,25.68730,-32.23928,88.46799,-15.64850,2.21958
14,5,34.91868,28.30476,-35.69027,88.82855,-15.05157,1.94312
14,6,35.11456,28.07345,-33.23986,86.68623,-16.74508,1.95130
14,7,35.62449,30.55271,-36.91995,88.11434,-16.63445,1.96712
14,8,35.95410,34.19178,-39.06063,86.11259,-16.65115,1.96755
14,9,34.51773,32.44359,-36.47438,86.51787,-19.87674,2.06199
14,10,34.68442,33.43290,-39.21434,86.22374,-18.55734,2.09877
14,11,34.09148,35.03539,-38.39200,86.04861,-20.08490,2.07898
14,12,34.71687,34.58878,-39.06639,84.63467,-21.45359,1.89446
14,13,33.86436,33.19915,-37.38353,86.42283,-18.82467,2.02517
14,14,34.66516,35.38906,-40.62798,84.46915,-19.83150,1.84437
14,15,34.60583,35.29309,-37.98364,82.73765,-20.49315,2.16225
14,16,36.36083,37.44563,-36.21464,81.41751,-20.85911,2.05711
14,17,36.00407,35.96866,-36.27259,80.83265,-18.78658,2.14857
14,18,36.40254,36.05346,-35.84253,80.31281,-18.80877,2.07277
14,19,36.44534,36.18225,-36.03196,80.82181,-18.33995,2.32431
14,20,35.83706,39.00203,-37.56587,78.31033,-19.83055,2.16233
14,21,35.03742,37.29824,-36.17725,77.57848,-18.91251,1.94898
14,22,35.25296,38.88215,-38.30928,79.96371,-20.36566,2.18203
14,23,35.66656,39.44920,-39.61430,79.87937,-20.90009,2.35553
14,24,34.35857,39.36703,-39.03466,79.92799,-19.52992,2.29323
14,25,34.67045,41.87105,-43.32438,81.86961,-18.44680,2.18326
14,26,34.43001,42.95678,-45.02156,82.60526,-18.23642,1.95711
14,27,34.39459,47.66059,-46.93496,83.86694,-17.15118,2.24935
14,28,35.47538,45.59935,-47.37455,85.14367,-18.06897,2.15131
14,29,36.30480,46.14215,-47.01193,84.79562,-19.12526,1.93474
14,30,36.61348,47.33377,-49.80706,85.40893,-17.65462,2.11789
14,31,36.37688,47.00525,-49.67128,85.63579,-17.51588,2.19544
14,32,36.85793,49.39065,-50.67214,84.43028,-15.64605,2.54964
14,33,35.72190,50.79300,-54.98382,86.86085,-14.74659,2.17510
14,34,35.30596,48.83139,-51.31775,84.37524,-15.77274,2.06293
14,35,35.15068,50.92581,-54.17315,86.07323,-16.54665,2.12810
14,36,36.40854,49.74785,-52.51454,86.81476,-16.99980,2.11325
14,37,36.45423,49.09758,-49.66811,85.39834,-16.45713,2.23206
14,38,36.30780,50.88520,-53.87124,84.71347,-19.19537,2.12630
14,39,35.94040,50.26270,-52.10843,83.61433,-16.29441,2.20141
14,40,36.35820,51.01372,-52.11580,83.03179,-15.92139,1.92089
14,41,35.84883,50.09969,-52.59636,83.18335,-15.89463,2.29426
14,42,36.84250,49.62141,-51.15696,80.67931,-17.56428,2.08905
14,43,36.45082,47.53696,-49.49459,78.79305,-15.05563,2.10593
14,44,36.24529,48.79245,-52.21355,78.68070,-17.80492,2.20838
14,45,35.25042,50.02958,-49.58361,76.33360,-18.42373,2.16110
14,46,35.35338,53.75821,-52.03906,74.40922,-18.66898,2.44848
14,47,35.16137,49.93688,-47.88070,75.78564,-18.30241,2.13054
14,48,35.47289,50.85874,-50.42662,76.00995,-15.86204,2.38153
14,49,36.19187,52.02800,-46.61626,76.03476,-17.37953,5.90605
