R,fracE_bw,p99_v,p99_a,min_invk,seam_v,S_pos,S_vel,S_env
0.5438387269408228,0.0892530637871388,1.8935884930933908,12.559312954084792,0.037702538001243395,0.522832356454486,0,0,0
0.28480378890101327,0.03645836388386553,2.6301925606015306,20.713781800662645,0.03795817658770805,0.9194637001644078,0,0,0
1.0797388045686125,0.048743144001207266,0.5095596256352745,6.90459328440861,0.03593666004679883,0.16821071725026177,0,0,0
0.31498245015925547,0.024086021617859027,4.346214274076514,25.21560405458706,0.03785323161620766,0.011859212980733775,0,7,0
1.6333333333333349,0.04972669801709661,0.04603065884741783,1.3809197654225476,0.007954063924685546,0.0,0,0,0
1.5069486631649591,0.09498048266594417,0.046031407861473195,1.5604588841943032,0.00795406392468555,0.0,0,0,0
0.4240508268952848,0.05982696794369752,3.1761152807084683,12.428245245834079,0.00795406392468555,0.13448387558892586,0,0,0
0.6377821435512182,0.050400839439715885,1.2000205469793694,8.465048273729998,0.0030816371836192044,0.2458464005120961,0,0,0
0.5206283440519017,0.07865326273688018,1.132211675391684,11.04730599200209,0.0053887007048091535,0.08278534011762412,0,0,0
0.5769762410851975,0.16213313687944195,0.8603553653226825,9.666415887536097,0.007817762603527014,0.23437305668729277,0,0,0
0.2208776610329363,0.01582579299784685,1.804861401870195,16.929992284703253,0.0008131715446298905,0.012225469278139216,0,0,0
0.389954512197315,0.05163774651086071,1.4269497451638826,11.226904732292711,0.004760343761173893,0.4156770960449159,0,0,0
0.5082293976688629,0.04412429038487704,0.6048445700005515,8.465160326232555,0.0004797278955451911,0.3083410812989026,0,0,0
0.5356389223472476,0.07249098732079721,3.392462128669632,16.930096547459968,0.000815301753690379,0.01185947028070466,0,2,0
0.5901606197910373,0.07661570502457374,3.961859306339972,15.728781065032127,0.008028002347672975,1.0317569326232265,0,7,2
1.2262146748771037,0.14431737830987204,0.5523651897447067,5.703182077984418,0.007951139700897149,0.0,0,0,0
0.8868348315933826,0.13385518886692513,0.5523651897447067,5.703213236969191,0.007953474900472251,0.0,0,0,0
0.5401684706610405,0.03435901365199946,3.0541318401516273,15.19009884409939,0.01682443107877716,0.16602949633021374,0,0,0
0.6187664726651443,0.08181025284862346,1.3436046377268274,9.618757218149138,0.03965392573922876,0.08301487681509243,0,0,0
0.252520555152797,0.04067757109536898,2.3097194774085255,21.12808544380949,0.026338130987110492,0.06590475939672699,0,1,0
0.5518424962402216,0.16503312829996478,1.712800583518067,11.047418044504843,0.026328385391252512,0.5501609716338426,0,0,0
0.5682474942573302,0.07256134529753593,1.1801337088969452,13.436048354666237,0.0357289602610132,0.1293928405278676,0,0,0
0.4145620246583583,0.05593721671041161,2.0382385025410996,15.190098844099369,0.032942607547264774,0.16821071725026202,0,0,0
0.9407290914256045,0.0862614434018333,0.5095594159113388,9.666438357957784,0.03037571241366647,0.07763568326183394,0,0,0
0.49937006833250225,0.028991484211747406,2.774728045414379,16.570962882876312,0.019518034527685146,0.16602988228017082,0,0,0
0.7217474871889396,0.16880085983094661,1.9130347908967877,16.75064176767072,0.007559747120495053,0.2134673774530341,0,0,0
0.8957459799406983,0.10986144058183668,1.8412264937126803,19.69192888777013,0.007564150307795506,0.013180608708800085,3,0,0
2.041666666666667,0.013588238315135469,0.0,0.0,0.007953720461127063,0.0,0,0,0
1.5976059385161043,0.3971813751468037,0.09206281572294686,2.7618844716885915,0.007953720461127073,0.0,0,0,0
0.45660318128573946,0.049920577097794544,4.376134968818386,17.951889539228,0.007954032329414239,0.0,0,12,4
0.5535040431641524,0.11580796719501485,1.1228061765171646,8.410961244134626,0.023639491137596877,0.11862833813374506,0,0,0
0.3482092645369323,0.04430759784957611,2.3475638508896703,16.68749586181314,0.01811479047714682,0.11862833813374506,0,1,0
0.7267485783455648,0.11023513591724371,1.3873645220498934,11.226880614039946,0.018608173479734088,0.611290174789236,0,0,0
1.0362271615984224,0.1902000413813195,0.3714673295136915,5.703198631195088,0.032931578741675446,0.047437109222905983,0,0,0
0.37362673826167897,0.08301992914058873,2.2651694184645126,23.475629495760852,0.03358945382746711,0.0,0,0,0
0.4616302995389792,0.07133331084747614,2.258724951455925,15.369747768332067,0.008490894002577553,0.5623875019203797,3,0,0
1.730022253246052,0.330637564545144,0.15420493670402613,5.882678502955151,0.007875875361420944,0.02371894056140932,0,0,0
1.0960632103663506,0.3191903506393272,0.7364905415586858,9.845998299320359,0.007953813011788552,0.013797531740227577,0,0,0
0.4051465175846956,0.07783559071233587,3.412714370205732,15.190124909788532,0.010411854684952591,0.0948747330457546,0,0,0
0.42733726632578617,0.06089153845506318,2.676222969777599,15.549132215700954,0.003081672873407702,0.913164288215947,0,0,0
0.6434187421533154,0.04051529885643535,1.0874248571551475,10.923508651206879,0.0022827131370444635,0.16602949633021374,0,0,0
0.9713010882846436,0.03054793105632154,0.5984003127159032,9.666491388153032,0.00010054473827468507,0.03954239807730911,0,0,0
0.3432541872732879,0.047798629921404844,1.5714861587541569,20.893304291322508,0.0022852962264870765,0.6850906434771147,0,0,0
1.1552065981566801,0.0904797203383999,0.6444280054676536,9.666371545903909,0.003558177924933557,0.1164537354416168,0,0,0
0.7295030920463585,0.07684402292645993,0.4635282876817798,6.904606916464441,0.0020863436601349468,0.02759506348045503,0,0,0
0.33409359224713436,0.037468292837602925,4.3729119463526205,40.40584371332898,0.004804824962522097,0.0,0,8,4
0.5548391624162708,0.04271836849720342,4.158869649860474,28.157037082624427,0.00794982292192922,1.1740685175919152,3,4,3
1.4973739511713895,0.2337602441211062,0.7986319397411982,6.904488534792738,0.008029262410204692,0.036057384832332236,0,0,0
1.7310937335633505,0.43913344465533877,0.08957365569777484,2.6969115527217835,0.007954254317986612,0.0,0,0,0
0.4891852569718688,0.12289431129046093,4.247710127217164,24.85660071844915,0.007954286207832043,0.054086077248498364,0,7,4
0.2553182080941873,0.03582023320363074,1.485869667594652,9.845982719828,0.033151690482158706,0.34493821866756036,0,0,0
0.4160466596617711,0.0395696971657225,1.5352927717478708,12.136112495919857,0.041639560863361555,0.10544830137585573,0,0,0
0.5872615668624136,0.0743520622136338,2.2581532141092264,17.466883458961465,0.03845110021578683,0.522832356454486,0,3,0
0.27844247079839235,0.053905332784900735,3.7906243790811316,20.713789590408723,0.041043224964232405,0.05408607724849844,0,4,0
0.5093371839652,0.04487840950211466,1.8080853181594052,12.428272346098888,0.044463152358843266,0.11859264440727951,0,0,0
0.5819833125400964,0.17646112421319884,0.5127815395602362,5.5236790616901645,0.0465675111828945,0.07335480505958249,0,0,0
0.7977168756571663,0.12644548388993868,0.601620773553591,8.285479007142476,0.046044374707034694,0.0,0,0,0
0.2276575516694884,0.02726597260102927,4.017557082651426,22.453860135386304,0.03586265013962358,0.3966313437099221,0,8,0
0.544149238915279,0.07276332728745026,0.9238380919229734,8.465040483983804,0.00795221745160121,0.31787068929880646,4,0,0
1.1978162522747455,0.2516623644552914,0.4174969180512323,5.523690746309473,0.007954190832298133,0.0,0,0,0
0.7571659864992752,0.12442193674370654,0.4635282876817798,5.52369074630944,0.007954222612249848,0.20696297610341355,0,0,0
0.45681595558951243,0.03388186013293996,3.1397521163288267,12.428321181815358,0.00903030508609559,0.059296322203638896,0,0,0
0.5671404880614886,0.06461794278291506,1.6154616948128335,13.43605300979059,0.02477835985749317,0.17788922391089018,0,0,0
0.2862280225905414,0.017965855356426443,2.207095991082611,21.754807397017686,0.008993664395460819,0.5588898518410854,0,2,0
1.0909318913188761,0.13231220922829176,0.46030608913147075,6.904613432886814,0.01295746247424174,0.12417786050017765,0,0,0
1.0199207785932944,0.1806460391915653,0.3682432734085239,5.523656890874226,0.016188214648866325,0.013797531740227515,0,0,0
0.23993432179154375,0.020118761155421706,4.007889233650328,29.42146026118807,0.008426730569456947,0.23437305668729327,0,10,0
1.1342641810845968,0.1242558517544313,0.04925332677986185,1.5604491470115749,0.007954032098027794,0.07335493768563112,0,0,0
0.5221248391079311,0.14382624833892285,2.7682847868151343,16.570947303383576,0.007953969288916556,0.0,0,0,0
0.7081777511442655,0.11363515023929066,1.8841826426814563,16.29791338916552,0.04282811750098707,0.12417741147140055,0,0,0
0.2623927908362599,0.0495796916514075,2.1507256465010434,23.655068920761583,0.039776360024320806,0.07908594005643785,0,0,0
0.5467877079111262,0.0547727581494729,0.74615699739364,11.226876719167029,0.03823499815157951,0.47680629920031004,0,0,0
0.2835728566679247,0.08634464535130155,3.0412469008760894,20.585903793814587,0.03603011001396408,0.051757122174556,0,0,0
0.4975637161460719,0.04096099977103463,2.370117103555015,16.75064176767072,0.008027170383412012,0.6985911359464044,4,0,0
1.8119777824032908,0.18498963384350312,0.04603140786147366,1.5604491470117228,0.00795419082043542,0.013181180659708943,0,0,0
0.8024581927717488,0.06372550725671848,0.9730877035931124,9.666491388153032,0.007954190820435428,0.012225999782338173,0,0,0
0.27152898856239316,0.024733300424225457,2.5413500858740283,14.83302526578949,0.021802528395060514,0.3105421715836942,0,0,0
0.5007717444332194,0.08996406513511145,1.8676119379476248,18.985132905892716,0.03507087259945444,0.146709875371264,0,2,0
0.40764853469112977,0.06945781765463656,2.6366359590167283,15.549155584939532,0.03752073861191682,0.4032158143446572,0,0,0
1.2481339985824047,0.189324509319414,0.37791172661429423,6.9045988271127126,0.03748615425354781,0.01379753174022764,0,0,0
0.30306414974088725,0.05181114932395004,3.6428666258100013,31.761072213172106,0.03402729868872159,0.02636178936850998,0,2,0
0.4106833155300101,0.07990657205928359,3.17611521080049,22.63328371873989,0.007721215915128734,0.8538679660123064,3,0,0
1.7668269230769234,0.1471984501983571,0.05221374657636453,4.142759296267621,0.007568019662516327,0.0,0,0,0
0.5772616508638032,0.10027124907528277,2.9491842249690974,11.047418044504669,0.007568019662516327,0.0,0,0,0
0.36937376637249075,0.04798435008651896,2.261947219914209,19.33287671591555,0.0393241293583293,0.8022355340715278,0,0,0
0.6378550733374263,0.11534828612392994,1.9383743597071599,17.64152823520929,0.03957919284219965,0.10817204394272956,0,0,0
0.4569971720169093,0.034502633670588805,2.3079786277756824,13.809186568817394,0.009301101745051795,0.018028692416166118,0,0,0
0.8094740554243693,0.07979929083021377,0.3247413928885591,5.703223723166011,0.009301101741444058,0.041392595220682796,0,0,0
0.464025449303522,0.05651247460811388,1.6732144665806372,16.571041079943583,0.0084659776054411,0.3064879369062253,0,0,0
0.2523781376810121,0.033676084257638315,3.869797971168142,30.739294800896513,0.006520360567770764,0.5379351044775538,3,3,0
1.7500000000000007,0.22219010130424433,0.046030658847417846,2.761839530845076,0.007876979909147002,0.0,0,0,0
1.6240530303030305,0.14789057837870337,0.046031407861473195,2.941352284322086,0.007876979909147002,0.0,0,0,0
0.4171954310316652,0.055156752907948636,3.2253668198414505,18.131479740758447,0.007954063874977504,0.07908594005643785,0,0,0
0.7165492611017649,0.04341147877637269,1.565042435766201,11.047433623997376,0.016134242677730205,0.26090416505097563,0,0,0
0.8095313156248255,0.14833248159703025,1.0457734011189894,12.092451758357765,0.014595993917572913,0.06469689399888218,0,0,0
0.7016065501836782,0.08667990231058852,1.0332330508718974,10.92351349171226,0.00972312411940914,0.21634408788545845,0,0,0
0.4977760186089674,0.016588797064581887,1.7491618204348633,11.047418044504955,0.0023090183988592455,0.3439189775410752,0,0,0
1.548855008410406,0.2978960075121879,0.11139572739284956,3.300436364175275,0.01116565813031346,0.055190126960910274,0,0,0
0.9676043887353002,0.111477304376231,2.626970362051231,11.047425834251115,0.0005243823884218203,0.2934197507425298,0,0,0
1.110478408109896,0.1769724862127089,0.4667504862320826,5.703171591787624,0.00019008533682269421,0.012225804987827785,0,0,0
0.5065336519651221,0.07699341764910288,1.1315143496553768,16.57104107994355,0.0002792464729218085,0.013181180659710849,0,0,0
0.23116298772518787,0.021109622468426337,4.145981003121405,22.191771159926297,0.0030919379439506853,0.44012883035749384,0,8,3
0.7829233217945222,0.16127319049289948,1.3809182673944245,11.226836272408043,0.010093018833252511,0.07908594005643595,0,0,0
0.8830067687226141,0.08335557707275912,1.2952998487720835,13.146434663495661,0.0077989289501282566,0.07335493768563112,3,0,0
0.544248789437246,0.04293597772548111,3.4094904539165283,19.512338686239573,0.008030956485589422,0.0,0,1,0
0.23614109940342148,0.027879026920559925,2.087490181490037,13.809242595068785,0.0012151906340485974,0.675978999401389,0,0,0
0.5233648848055602,0.06157475606848258,0.9904483518833905,8.824085465303195,0.0011689658957325468,0.12225814105868715,0,0,0
1.048256991694084,0.12239435758695327,0.7927275202971148,9.579872362754,0.0022781035775569815,0.5408611041477859,0,0,0
1.1402757438345108,0.10946187072358389,0.4142786760116346,6.904487804504032,0.0022790890588317092,0.0,0,0,0
0.7184836668443239,0.064735950224366,1.4587365679872286,22.453865490836776,0.0010333721012016225,0.0,0,0,0
0.38988473647075716,0.09565736231920834,2.2619434348965113,19.691965439656,0.001351142563432378,0.48769567709651257,0,0,0
0.6518140355308241,0.06782304394783974,1.3873645220498918,9.666452289619254,0.005631067370755163,0.5336679290326414,0,0,0
0.7027228906919271,0.1336139820332534,1.2697071284055192,12.90869752277686,0.02271622437123834,0.02371868326143865,0,0,0
0.2800728516028984,0.022159686422034874,3.4159354077842528,24.373203225032835,0.016714814842838745,0.3427049776433497,0,0,0
1.3611111111111112,0.0010700338195752522,0.0,0.17951956950492406,0.007568293006205324,0.0,0,0,0
1.138316376720773,0.09350959785322545,0.3286599777573792,4.142826707532787,0.007568293006205324,0.0,0,0,0
0.34611074066306774,0.04811998396613635,4.099951445168606,16.57103059374683,0.007952816950233825,0.013797531740227515,0,9,2
0.43328465373378394,0.07936805125632455,1.5652186022130312,12.428270398662251,0.00023435043926148328,0.4011177670357639,0,0,0
0.5252981454740494,0.06423889604516483,2.021678600343728,23.011469860337925,0.00018987413139606133,0.06898758386300856,0,0,0
0.3510336545156536,0.04123699747322227,1.9365102995765848,12.607802027293529,0.00023474152500689284,0.45287488921031965,0,0,0
0.6977011001296319,0.09675831887972196,0.9436588651216149,13.988720744096462,0.004381343246699116,0.03881791181387258,0,0,0
0.28605457819344476,0.015379733910022002,4.23804274260478,25.21552585751968,0.0012387478336285537,0.47680623288728513,0,8,1
1.3518669962726586,0.12708248260995403,0.555590823772812,9.666371545903882,0.0075683207842182805,0.14231158496868884,0,0,0
1.6333333333333342,0.16271108230504663,0.044786827848887434,1.3436048354666288,0.007645197346441174,0.0,0,0,0
1.5856947988143248,0.2895632841789187,0.0492536064117822,1.3809422358442218,0.007645197346441174,0.0,0,0,0
0.41032376929656605,0.04348471850411193,3.823766992741393,23.65516885796226,0.009719621908150249,0.20160790717232774,0,4,0
0.5227850259835846,0.08230655107012064,1.6311368387583918,15.486047105440289,0.04007940102905453,0.18974843689162374,0,0,0
0.28818713447908445,0.03739369879988317,2.4078772742449535,24.534223554096272,0.024786120679658047,0.12225800843263719,0,3,0
0.5855788503618781,0.15996904778780438,1.4034749203495225,15.190154870350744,0.021085317454376196,0.6208890031483697,0,0,0
0.40078053583164225,0.03707998144717856,1.0801964255503542,12.092421108689457,0.03164014390434986,0.1304520664442396,0,0,0
0.4493728216439044,0.049653567015494886,1.433394948702954,15.652994191005002,0.026830509389153014,0.33642129413461375,0,0,0
0.9073567341122502,0.10161892187615806,0.6145108860195394,8.46504827373001,0.028914050967109316,0.07115566383435908,0,0,0
0.8418932283984057,0.09399625719913328,1.5779305558547627,13.98867812519659,0.026173998961344824,0.027595063480455092,0,0,0
0.5929085693318271,0.03239948914920583,1.8969223600382834,19.69191585492541,0.02324889379473138,0.1589358751536022,0,0,0
0.5012206470840901,0.09040736353002449,3.4555218617780046,30.559767685074956,0.008023402984774126,1.0880959434853472,3,2,0
1.8545143318512474,0.0544177494142558,0.046030943472759385,1.3809422358443957,0.007954285951409488,0.0,0,0,0
0.5553156783255214,0.05102603549638096,2.0842661952928485,12.428136175343202,0.007954254083159732,0.0,0,0,0
0.21756130851902544,0.01952726009947713,4.330104629550301,18.063568792809903,0.016172579164538917,0.9445671287708696,0,10,5
0.7913327716689805,0.1375042982196398,0.5983983852530598,6.904591336972124,0.019856442175078006,0.15817188011287378,0,0,0
0.38561834816181567,0.12346346988009786,2.3968174573014465,16.862136014780848,0.016301022860808284,0.04139207135377643,0,0,0
0.542952655957629,0.07496562634226919,1.104733960244734,11.047298202255744,0.01638215982044424,0.41392598494850863,0,0,0
1.1159991518198868,0.19330040405116677,0.3222147283411941,5.523679794319536,0.03436336090171448,0.09226654876523697,0,0,0
0.7913740833334258,0.10507380307993094,1.3624161078542671,12.267126854707586,0.035499549625105514,0.039542970028218924,0,0,0
0.4523730607927822,0.08476340444134732,2.333443640504644,18.8104658839179,0.033906908534623775,0.027595063480455154,0,2,0
0.5740795178572432,0.05138966754656532,2.9524065633353542,12.304044320138496,0.034155704235157194,0.721322316065585,0,0,0
0.5589703683923407,0.06495893684801733,3.514441784208778,21.072858090769625,0.026345360066131075,0.08278519044136541,0,1,0
0.6003965864192206,0.07459135624396973,2.2255824776116264,16.929992284703278,0.007950316672262626,0.8301490254508971,5,0,0
1.276041666666667,0.001036881377500786,0.0032221461193189453,1.3809197654225398,0.008030735044404788,0.0,0,0,0
0.9416021102235955,0.19474460272100547,0.6904601099122006,11.406398971078488,0.007953751394827981,0.0,0,0,0
0.37277813124870135,0.0791695630398106,3.461966119062656,15.190132699534699,0.014311999142104624,0.3881779952114375,0,0,0
0.6600517457361305,0.15760490452513196,2.554241498191454,13.809132855146746,0.038729663698414234,0.27276331370671636,0,0,0
0.638152510033705,0.052490852742371676,1.9831618357031557,13.9600624796563,0.04500837906089245,0.11862891008465581,0,0,0
0.2802232023600104,0.03213224078352081,2.3414559668911514,16.297939383709462,0.03855152112705378,0.07908594005643785,0,3,0
0.3834143827559989,0.016607388462444823,2.2683915471068365,12.787405261668543,0.038768963495985444,0.4279029632012054,0,0,0
0.666462109751857,0.1261990721812611,1.2953028448283102,9.84601657526334,0.04336025352391683,0.3178708467922411,0,0,0
1.150388989468263,0.2135766162364917,0.9499290402451609,10.748847993981709,0.04298250621421295,0.011859470280705088,0,0,0
0.28287410264357854,0.0484444662456151,4.806521431801375,31.94068069064567,0.026481771699570264,0.11645345470979565,4,5,4
1.1481067955309445,0.1361379181255775,0.7825179546785277,11.406343183575222,0.00795406412921252,0.1897484368916248,0,0,0
0.5390589200629209,0.031195704957244857,3.038024981957701,16.570962882875936,0.007954222456060124,0.0,0,0,0
0.5314681570764239,0.085040249224408,1.2953035638818062,13.809318095685672,0.019734977788914157,0.4415213150398,0,0,0
0.47863806601794057,0.05188570201774051,1.1769991321629778,11.35794212700693,0.019080984767324012,0.06898758386300756,0,0,0
0.4519855936612029,0.0628227158825364,2.449290705628884,19.512458528488672,0.0038468724510025334,0.07115579248434442,0,0,0
0.7139206702652331,0.07292005341457429,2.6366368178861803,13.809184621380854,0.001149437388466624,0.6235153788152747,0,0,0
0.701508753453134,0.060504930128539296,0.6954233483156365,10.748839754823543,1.1454691159339946e-05,0.027595063480455154,0,0,0
0.26372721067832067,0.03750326980979952,3.922272672582846,22.27423581626549,0.0004133832102484146,0.4867748610678866,0,5,0
0.5767792911848044,0.08977608002770887,1.3873662397887956,8.465160326232901,0.00826098379443519,0.4916928010241913,0,0,0
1.7500000000000007,0.17115174713344633,0.04603065884741804,1.3809422358441958,0.007954190808407702,0.0,0,0,0
1.5879629629629637,0.03599640224043365,0.04603065884741804,1.3809197654225411,0.007954190808407702,0.0,0,0,0
0.5446507005086308,0.042777145000774286,2.4856560771032776,14.168316338527966,0.007954190808407702,0.0,0,0,0
0.26413434085911963,0.037688639796576946,1.8040145627570112,13.436089550456956,0.04255962275945338,0.35873567556965735,0,0,0
0.5461692726046203,0.028001580255635334,2.245612902311539,12.791124295402462,0.04185335970089834,0.17135248882167387,0,0,0
0.31446835070879986,0.050069102206059736,2.1634442115562145,15.190085811254729,0.02589094889505509,0.14422962224502953,0,0,0
0.541534858627129,0.10144755585269827,0.9730883077977895,8.644566869516646,0.026146369361084124,0.19316544436318595,0,0,0
0.8338811855083835,0.15150527637194744,0.9884455748759019,12.559295636877934,0.03709605920690346,0.023718554611452992,0,0,0
0.2724148286291423,0.01734235320269482,2.9588528179908278,22.094716246760665,0.023035840911078093,0.03557776759218666,0,0,0
0.7021890175385194,0.06856495688688921,1.9493980251844083,14.168279786642083,0.0079541591225606,0.6326863765496774,0,0,0
2.041666666666667,0.04514430471221799,0.0,1.3436048354666226,0.008031052667792516,0.0,0,0,0
0.39792522744673664,0.06129617495603935,2.347563990705628,13.98868958511169,0.007953751718499236,0.0,0,0,0
0.25412504264839986,0.047844714471944334,1.4764650768042142,12.267117338479892,0.029150812469094588,0.5563891335594321,0,0,0
0.5017117772077532,0.09178191525059913,2.0601949049646375,13.436025779372825,0.023722140169874284,0.07211499077319879,0,0,0
0.32291759278486265,0.052992432462669235,2.485652361993561,17.951905118720333,1.1458719082914515e-05,0.3794968737832475,0,0,0
0.6095788912684282,0.06173596432445697,1.663547116922245,12.607874981262746,0.017776725738024204,0.4980900327904696,0,0,0
0.9641033243418096,0.08170047240951427,0.7197248535841294,9.405234383811637,0.034658975851219936,0.06469640271819506,0,0,0
0.49335511970351636,0.054861494627245426,1.1047359521539886,12.607764876196397,0.03574057883021924,0.023718554611452992,0,0,0
0.4472441785808101,0.029707466769495896,1.2782165364392561,28.21570646769609,0.03554463403082358,0.14670961011916453,0,2,0
0.6594725622777362,0.05618734625615698,0.32221462940892076,5.523649101127872,0.037250897290833584,0.09057496380547295,0,0,0
