t_obs,dt,cmd_shoulder_pan,pos_shoulder_pan,sent_shoulder_pan,cmd_shoulder_lift,pos_shoulder_lift,sent_shoulder_lift,cmd_elbow_flex,pos_elbow_flex,sent_elbow_flex,cmd_wrist_flex,pos_wrist_flex,sent_wrist_flex,cmd_wrist_roll,pos_wrist_roll,sent_wrist_roll,cmd_gripper,pos_gripper,sent_gripper,chunk_start
0.3333333432674408,0.03333333134651184,2.1978023052215576,2.0219781398773193,2.1978023052215576,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.36666667461395264,0.03333333134651184,2.1978023052215576,2.0219781398773193,2.1978023052215576,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.4000000059604645,0.03333333134651184,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.4333333373069763,0.03333333134651184,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.17582702636719,80.35164642333984,80.17582702636719,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.46666666865348816,0.03333333134651184,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.17582702636719,80.35164642333984,80.17582702636719,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.5,0.03333333134651184,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.17582702636719,80.35164642333984,80.17582702636719,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.5333333611488342,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.17582702636719,80.35164642333984,80.17582702636719,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.5666666626930237,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.97801971435547,-102.28571319580078,-101.97801971435547,97.27472686767578,96.52747344970703,97.27472686767578,80.0879135131836,80.35164642333984,80.0879135131836,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.6000000238418579,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.27472686767578,96.52747344970703,97.27472686767578,79.82417297363281,80.35164642333984,79.82417297363281,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.6333333253860474,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.73626708984375,80.35164642333984,79.73626708984375,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.6666666865348816,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.73626708984375,80.35164642333984,79.73626708984375,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.699999988079071,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.73626708984375,80.35164642333984,79.73626708984375,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.7333333492279053,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.73626708984375,80.35164642333984,79.73626708984375,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.7666666507720947,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.82417297363281,80.35164642333984,79.82417297363281,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.800000011920929,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.82417297363281,80.35164642333984,79.82417297363281,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.8333333134651184,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.82417297363281,80.35164642333984,79.82417297363281,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.8666666746139526,0.03333336114883423,2.373626470565796,2.0219781398773193,2.373626470565796,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.82417297363281,80.35164642333984,79.82417297363281,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.8999999761581421,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-101.89010620117188,-102.28571319580078,-101.89010620117188,97.36264038085938,96.52747344970703,97.36264038085938,79.82417297363281,80.35164642333984,79.82417297363281,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.9333333373069763,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.06593322753906,-102.28571319580078,-102.06593322753906,97.36264038085938,96.52747344970703,97.36264038085938,80.0,80.35164642333984,80.0,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
0.9666666388511658,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.06593322753906,-102.28571319580078,-102.06593322753906,97.27472686767578,96.52747344970703,97.27472686767578,80.17582702636719,80.35164642333984,80.17582702636719,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.0,0.03333336114883423,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.32967376708984,-102.28571319580078,-102.32967376708984,97.18681335449219,96.52747344970703,97.18681335449219,80.26373291015625,80.35164642333984,80.26373291015625,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.0333333015441895,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.32967376708984,-102.28571319580078,-102.32967376708984,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.0666667222976685,0.033333420753479004,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.32967376708984,-102.28571319580078,-102.32967376708984,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.100000023841858,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.1333333253860474,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.1666666269302368,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.2000000476837158,0.033333420753479004,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.2333333492279053,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.2666666507720947,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.2999999523162842,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.3333333730697632,0.033333420753479004,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.3666666746139526,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.399999976158142,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.4333332777023315,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.4666666984558105,0.033333420753479004,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.5,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.5333333015441895,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.5666667222976685,0.033333420753479004,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.600000023841858,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.6333333253860474,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.6666666269302368,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.7000000476837158,0.033333420753479004,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.7333333492279053,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.7666666507720947,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.7999999523162842,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.43955993652344,80.35164642333984,80.43955993652344,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.8333333730697632,0.033333420753479004,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.8666666746139526,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.26373291015625,80.35164642333984,80.26373291015625,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.899999976158142,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.9333332777023315,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
1.9666666984558105,0.033333420753479004,2.1978023052215576,2.0219781398773193,2.1978023052215576,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.0,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.18681335449219,96.52747344970703,97.18681335449219,80.26373291015625,80.35164642333984,80.26373291015625,-74.4175796508789,-74.5934066772461,-74.4175796508789,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.0333333015441895,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.26373291015625,80.35164642333984,80.26373291015625,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.066666603088379,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.26373291015625,80.35164642333984,80.26373291015625,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.0999999046325684,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.26373291015625,80.35164642333984,80.26373291015625,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.133333444595337,0.033333539962768555,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.26373291015625,80.35164642333984,80.26373291015625,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.399688959121704,1.8518518209457397,1.399688959121704,0
2.1666667461395264,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5054931640625,-74.5934066772461,-74.5054931640625,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.200000047683716,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.2333333492279053,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.2666666507720947,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.299999952316284,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.3333332538604736,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.366666555404663,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.4000000953674316,0.033333539962768555,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.35164642333984,80.35164642333984,80.35164642333984,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.433333396911621,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,97.0988998413086,96.52747344970703,97.0988998413086,80.26373291015625,80.35164642333984,80.26373291015625,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.4666666984558105,0.03333330154418945,2.373626470565796,2.0219781398773193,2.373626470565796,-102.4175796508789,-102.28571319580078,-102.4175796508789,96.83516693115234,96.52747344970703,96.83516693115234,80.26373291015625,80.35164642333984,80.26373291015625,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.5,0.03333330154418945,2.2857143878936768,2.0219781398773193,2.2857143878936768,-102.4175796508789,-102.28571319580078,-102.4175796508789,96.30769348144531,96.52747344970703,96.30769348144531,80.26373291015625,80.35164642333984,80.26373291015625,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.5333333015441895,0.03333330154418945,2.1098902225494385,2.0219781398773193,2.1098902225494385,-102.4175796508789,-102.28571319580078,-102.4175796508789,96.04395294189453,96.52747344970703,96.04395294189453,80.26373291015625,80.35164642333984,80.26373291015625,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
2.566666603088379,0.03333330154418945,2.0219781398773193,2.0219781398773193,2.0219781398773193,-102.4175796508789,-102.28571319580078,-102.4175796508789,95.95604705810547,96.43955993652344,95.95604705810547,80.17582702636719,80.35164642333984,80.17582702636719,-74.5934066772461,-74.5934066772461,-74.5934066772461,1.4774494171142578,1.8518518209457397,1.4774494171142578,0
